station_id,date,direction,lane,hour,volume_veh
AVC040,2018-12-03,3,1,0,20
AVC040,2018-12-03,3,1,1,10
AVC040,2018-12-03,3,1,2,11
AVC040,2018-12-03,3,1,3,17
AVC040,2018-12-03,3,1,4,18
AVC040,2018-12-03,3,1,5,96
AVC040,2018-12-03,3,1,6,231
AVC040,2018-12-03,3,1,7,287
AVC040,2018-12-03,3,1,8,204
AVC040,2018-12-03,3,1,9,196
AVC040,2018-12-03,3,1,10,197
AVC040,2018-12-03,3,1,11,188
AVC040,2018-12-03,3,1,12,176
AVC040,2018-12-03,3,1,13,187
AVC040,2018-12-03,3,1,14,195
AVC040,2018-12-03,3,1,15,217
AVC040,2018-12-03,3,1,16,281
AVC040,2018-12-03,3,1,17,259
AVC040,2018-12-03,3,1,18,201
AVC040,2018-12-03,3,1,19,128
AVC040,2018-12-03,3,1,20,84
AVC040,2018-12-03,3,1,21,54
AVC040,2018-12-03,3,1,22,33
AVC040,2018-12-03,3,1,23,25
AVC040,2018-12-04,3,1,0,13
AVC040,2018-12-04,3,1,1,11
AVC040,2018-12-04,3,1,2,13
AVC040,2018-12-04,3,1,3,13
AVC040,2018-12-04,3,1,4,30
AVC040,2018-12-04,3,1,5,97
AVC040,2018-12-04,3,1,6,195
AVC040,2018-12-04,3,1,7,274
AVC040,2018-12-04,3,1,8,202
AVC040,2018-12-04,3,1,9,189
AVC040,2018-12-04,3,1,10,179
AVC040,2018-12-04,3,1,11,185
AVC040,2018-12-04,3,1,12,203
AVC040,2018-12-04,3,1,13,189
AVC040,2018-12-04,3,1,14,209
AVC040,2018-12-04,3,1,15,242
AVC040,2018-12-04,3,1,16,252
AVC040,2018-12-04,3,1,17,303
AVC040,2018-12-04,3,1,18,151
AVC040,2018-12-04,3,1,19,120
AVC040,2018-12-04,3,1,20,92
AVC040,2018-12-04,3,1,21,83
AVC040,2018-12-04,3,1,22,37
AVC040,2018-12-04,3,1,23,31
AVC040,2018-12-02,3,1,0,37
AVC040,2018-12-02,3,1,1,19
AVC040,2018-12-02,3,1,2,17
AVC040,2018-12-02,3,1,3,12
AVC040,2018-12-02,3,1,4,18
AVC040,2018-12-02,3,1,5,36
AVC040,2018-12-02,3,1,6,42
AVC040,2018-12-02,3,1,7,66
AVC040,2018-12-02,3,1,8,88
AVC040,2018-12-02,3,1,9,132
AVC040,2018-12-02,3,1,10,109
AVC040,2018-12-02,3,1,11,117
AVC040,2018-12-02,3,1,12,160
AVC040,2018-12-02,3,1,13,161
AVC040,2018-12-02,3,1,14,152
AVC040,2018-12-02,3,1,15,145
AVC040,2018-12-02,3,1,16,165
AVC040,2018-12-02,3,1,17,187
AVC040,2018-12-02,3,1,18,130
