station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2016-01-11,2,3,1,24,0,3018
AVC040,2016-01-11,2,7,1,24,0,3053
AVC040,2016-01-12,3,3,1,24,0,3115
AVC040,2016-01-12,3,7,1,24,0,3099
AVC040,2016-01-13,4,3,1,24,0,3175
AVC040,2016-01-13,4,7,1,24,0,3210
AVC040,2016-01-14,5,3,1,24,0,3262
AVC040,2016-01-14,5,7,1,24,0,3225
AVC040,2016-01-15,6,3,1,24,0,3497
AVC040,2016-01-15,6,7,1,24,0,3560
AVC040,2016-01-16,7,3,1,24,0,2425
AVC040,2016-01-16,7,7,1,24,0,2423
AVC040,2016-01-17,1,3,1,24,0,1796
AVC040,2016-01-17,1,7,1,24,0,1862
AVC040,2016-01-18,2,3,1,24,0,2838
AVC040,2016-01-18,2,7,1,24,0,2889
AVC040,2016-01-19,3,3,1,24,0,3205
AVC040,2016-01-19,3,7,1,24,0,3205
AVC040,2016-01-20,4,3,1,24,0,3021
AVC040,2016-01-20,4,7,1,24,0,3069
AVC040,2016-01-21,5,3,1,24,0,3089
AVC040,2016-01-21,5,7,1,24,0,3064
AVC040,2016-01-22,6,3,1,24,0,3271
AVC040,2016-01-22,6,7,1,24,0,3224
AVC040,2016-01-23,7,3,1,24,0,2664
AVC040,2016-01-23,7,7,1,24,0,2693
AVC040,2016-01-24,1,3,1,24,0,1947
AVC040,2016-01-24,1,7,1,24,0,1923
AVC040,2016-01-25,2,3,1,24,0,3049
AVC040,2016-01-25,2,7,1,24,0,3108
AVC040,2016-01-26,3,3,1,24,0,3201
AVC040,2016-01-26,3,7,1,24,0,3143
AVC040,2016-01-27,4,3,1,24,0,3130
AVC040,2016-01-27,4,7,1,24,0,3156
AVC040,2016-01-28,5,3,1,24,0,3255
AVC040,2016-01-28,5,7,1,24,0,3258
AVC040,2016-01-29,6,3,1,24,0,3656
AVC040,2016-01-29,6,7,1,24,0,3635
AVC040,2016-01-30,7,3,1,24,0,2847
AVC040,2016-01-30,7,7,1,24,0,2900
AVC040,2016-01-31,1,3,1,24,0,2067
AVC040,2016-01-31,1,7,1,24,0,2142
