station_id,date,direction,lane,hour,volume_veh
AVC040,2017-02-02,3,1,0,19
AVC040,2017-02-02,3,1,1,12
AVC040,2017-02-02,3,1,2,8
AVC040,2017-02-02,3,1,3,5
AVC040,2017-02-02,3,1,4,18
AVC040,2017-02-02,3,1,5,70
AVC040,2017-02-02,3,1,6,173
AVC040,2017-02-02,3,1,7,230
AVC040,2017-02-02,3,1,8,219
AVC040,2017-02-02,3,1,9,179
AVC040,2017-02-02,3,1,10,188
AVC040,2017-02-02,3,1,11,187
AVC040,2017-02-02,3,1,12,178
AVC040,2017-02-02,3,1,13,181
AVC040,2017-02-02,3,1,14,214
AVC040,2017-02-02,3,1,15,242
AVC040,2017-02-02,3,1,16,298
AVC040,2017-02-02,3,1,17,288
AVC040,2017-02-02,3,1,18,203
AVC040,2017-02-02,3,1,19,179
AVC040,2017-02-02,3,1,20,149
AVC040,2017-02-02,3,1,21,70
AVC040,2017-02-02,3,1,22,40
AVC040,2017-02-02,3,1,23,29
AVC040,2017-02-01,3,1,0,17
AVC040,2017-02-01,3,1,1,14
AVC040,2017-02-01,3,1,2,8
AVC040,2017-02-01,3,1,3,6
AVC040,2017-02-01,3,1,4,20
AVC040,2017-02-01,3,1,5,76
AVC040,2017-02-01,3,1,6,169
AVC040,2017-02-01,3,1,7,261
AVC040,2017-02-01,3,1,8,236
AVC040,2017-02-01,3,1,9,208
AVC040,2017-02-01,3,1,10,152
AVC040,2017-02-01,3,1,11,195
AVC040,2017-02-01,3,1,12,203
AVC040,2017-02-01,3,1,13,182
AVC040,2017-02-01,3,1,14,224
AVC040,2017-02-01,3,1,15,226
AVC040,2017-02-01,3,1,16,245
AVC040,2017-02-01,3,1,17,293
AVC040,2017-02-01,3,1,18,189
AVC040,2017-02-01,3,1,19,105
AVC040,2017-02-01,3,1,20,86
AVC040,2017-02-01,3,1,21,55
AVC040,2017-02-01,3,1,22,38
AVC040,2017-02-01,3,1,23,21
AVC040,2017-02-04,3,1,0,34
AVC040,2017-02-04,3,1,1,18
AVC040,2017-02-04,3,1,2,27
AVC040,2017-02-04,3,1,3,11
AVC040,2017-02-04,3,1,4,11
AVC040,2017-02-04,3,1,5,52
AVC040,2017-02-04,3,1,6,83
AVC040,2017-02-04,3,1,7,86
AVC040,2017-02-04,3,1,8,154
AVC040,2017-02-04,3,1,9,163
AVC040,2017-02-04,3,1,10,179
AVC040,2017-02-04,3,1,11,261
AVC040,2017-02-04,3,1,12,203
AVC040,2017-02-04,3,1,13,263
AVC040,2017-02-04,3,1,14,186
AVC040,2017-02-04,3,1,15,182
AVC040,2017-02-04,3,1,16,167
AVC040,2017-02-04,3,1,17,180
AVC040,2017-02-04,3,1,18,141
AVC040,2017-02-04,3,1,19,121
AVC040,2017-02-04,3,1,20,137
AVC040,2017-02-04,3,1,21,123
AVC040,2017-02-04,3,1,22,57
AVC040,2017-02-04,3,1,23,47
AVC040,2017-02-03,3,1,0,13
AVC040,2017-02-03,3,1,1,10
AVC040,2017-02-03,3,1,2,9
AVC040,2017-02-03,3,1,3,9
AVC040,2017-02-03,3,1,4,29
AVC040,2017-02-03,3,1,5,66
AVC040,2017-02-03,3,1,6,169
AVC040,2017-02-03,3,1,7,226
AVC040,2017-02-03,3,1,8,239
AVC040,2017-02-03,3,1,9,207
AVC040,2017-02-03,3,1,10,211
AVC040,2017-02-03,3,1,11,204
AVC040,2017-02-03,3,1,12,184
AVC040,2017-02-03,3,1,13,223
AVC040,2017-02-03,3,1,14,253
AVC040,2017-02-03,3,1,15,288
AVC040,2017-02-03,3,1,16,293
AVC040,2017-02-03,3,1,17,351
AVC040,2017-02-03,3,1,18,233
AVC040,2017-02-03,3,1,19,150
AVC040,2017-02-03,3,1,20,104
AVC040,2017-02-03,3,1,21,98
AVC040,2017-02-03,3,1,22,66
AVC040,2017-02-03,3,1,23,43
AVC040,2017-02-05,3,1,0,32
AVC040,2017-02-05,3,1,1,23
AVC040,2017-02-05,3,1,2,15
AVC040,2017-02-05,3,1,3,10
AVC040,2017-02-05,3,1,4,15
AVC040,2017-02-05,3,1,5,36
AVC040,2017-02-05,3,1,6,27
AVC040,2017-02-05,3,1,7,40
AVC040,2017-02-05,3,1,8,61
AVC040,2017-02-05,3,1,9,135
AVC040,2017-02-05,3,1,10,118
AVC040,2017-02-05,3,1,11,114
AVC040,2017-02-05,3,1,12,183
AVC040,2017-02-05,3,1,13,165
AVC040,2017-02-05,3,1,14,143
AVC040,2017-02-05,3,1,15,171
AVC040,2017-02-05,3,1,16,185
AVC040,2017-02-05,3,1,17,147
AVC040,2017-02-05,3,1,18,135
AVC040,2017-02-05,3,1,19,94
AVC040,2017-02-05,3,1,20,66
AVC040,2017-02-05,3,1,21,65
AVC040,2017-02-05,3,1,22,50
AVC040,2017-02-05,3,1,23,27
AVC040,2017-02-06,3,1,0,14
AVC040,2017-02-06,3,1,1,11
AVC040,2017-02-06,3,1,2,10
AVC040,2017-02-06,3,1,3,9
AVC040,2017-02-06,3,1,4,26
AVC040,2017-02-06,3,1,5,71
AVC040,2017-02-06,3,1,6,213
AVC040,2017-02-06,3,1,7,249
AVC040,2017-02-06,3,1,8,188
AVC040,2017-02-06,3,1,9,184
AVC040,2017-02-06,3,1,10,160
AVC040,2017-02-06,3,1,11,190
AVC040,2017-02-06,3,1,12,183
AVC040,2017-02-06,3,1,13,170
AVC040,2017-02-06,3,1,14,187
AVC040,2017-02-06,3,1,15,227
AVC040,2017-02-06,3,1,16,204
AVC040,2017-02-06,3,1,17,254
AVC040,2017-02-06,3,1,18,154
AVC040,2017-02-06,3,1,19,101
AVC040,2017-02-06,3,1,20,81
AVC040,2017-02-06,3,1,21,55
AVC040,2017-02-06,3,1,22,32
AVC040,2017-02-06,3,1,23,21
AVC040,2017-02-09,3,1,0,22
AVC040,2017-02-09,3,1,1,11
AVC040,2017-02-09,3,1,2,9
AVC040,2017-02-09,3,1,3,12
AVC040,2017-02-09,3,1,4,23
AVC040,2017-02-09,3,1,5,70
AVC040,2017-02-09,3,1,6,177
AVC040,2017-02-09,3,1,7,259
AVC040,2017-02-09,3,1,8,177
AVC040,2017-02-09,3,1,9,168
AVC040,2017-02-09,3,1,10,209
AVC040,2017-02-09,3,1,11,145
AVC040,2017-02-09,3,1,12,219
AVC040,2017-02-09,3,1,13,198
AVC040,2017-02-09,3,1,14,224
AVC040,2017-02-09,3,1,15,270
AVC040,2017-02-09,3,1,16,258
