station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-09-01,3,3,1,24,0,3147
AVC040,2015-09-01,3,7,1,24,0,3248
AVC040,2015-09-02,4,3,1,24,0,3095
AVC040,2015-09-02,4,7,1,24,0,3184
AVC040,2015-09-03,5,3,1,24,0,3236
AVC040,2015-09-03,5,7,1,24,0,3261
AVC040,2015-09-04,6,3,1,24,0,3588
AVC040,2015-09-04,6,7,1,24,0,3784
AVC040,2015-09-05,7,3,1,24,0,2722
AVC040,2015-09-05,7,7,1,24,0,2716
AVC040,2015-09-06,1,3,1,24,0,2139
AVC040,2015-09-06,1,7,1,24,0,2165
AVC040,2015-09-07,2,3,1,24,0,2132
AVC040,2015-09-07,2,7,1,24,0,2327
AVC040,2015-09-08,3,3,1,24,0,3187
AVC040,2015-09-08,3,7,1,24,0,3205
AVC040,2015-09-09,4,3,1,24,0,3143
AVC040,2015-09-09,4,7,1,24,0,3114
AVC040,2015-09-10,5,3,1,24,0,3243
AVC040,2015-09-10,5,7,1,24,0,3280
AVC040,2015-09-11,6,3,1,24,0,3425
AVC040,2015-09-11,6,7,1,24,0,3368
AVC040,2015-09-12,7,3,1,24,0,2999
AVC040,2015-09-12,7,7,1,24,0,3041
AVC040,2015-09-13,1,3,1,24,0,2038
AVC040,2015-09-13,1,7,1,24,0,2135
AVC040,2015-09-14,2,3,1,24,0,2960
AVC040,2015-09-14,2,7,1,24,0,3029
AVC040,2015-09-15,3,3,1,24,0,3033
AVC040,2015-09-15,3,7,1,24,0,3104
AVC040,2015-09-16,4,3,1,24,0,3186
AVC040,2015-09-16,4,7,1,24,0,3212
AVC040,2015-09-17,5,3,1,24,0,3177
AVC040,2015-09-17,5,7,1,24,0,3236
AVC040,2015-09-18,6,3,1,24,0,3604
AVC040,2015-09-18,6,7,1,24,0,3591
AVC040,2015-09-19,7,3,1,24,0,2813
AVC040,2015-09-19,7,7,1,24,0,2969
AVC040,2015-09-20,1,3,1,24,0,2043
AVC040,2015-09-20,1,7,1,24,0,1991
AVC040,2015-09-21,2,3,1,24,0,3085
AVC040,2015-09-21,2,7,1,24,0,3103
AVC040,2015-09-22,3,3,1,24,0,3347
AVC040,2015-09-22,3,7,1,24,0,3369
AVC040,2015-09-23,4,3,1,24,0,3091
AVC040,2015-09-23,4,7,1,24,0,3140
AVC040,2015-09-24,5,3,1,24,0,3212
AVC040,2015-09-24,5,7,1,24,0,3222
AVC040,2015-09-25,6,3,1,24,0,3748
AVC040,2015-09-25,6,7,1,24,0,3784
AVC040,2015-09-26,7,3,1,24,0,3026
AVC040,2015-09-26,7,7,1,24,0,3094
AVC040,2015-09-27,1,3,1,24,0,2189
AVC040,2015-09-27,1,7,1,24,0,2240
AVC040,2015-09-28,2,3,1,24,0,3099
AVC040,2015-09-28,2,7,1,24,0,3106
AVC040,2015-09-29,3,3,1,24,0,3035
AVC040,2015-09-29,3,7,1,24,0,3062
AVC040,2015-09-30,4,3,1,24,0,3157
AVC040,2015-09-30,4,7,1,24,0,3159
