station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2023-02-01,4,3,1,24,0,2686
AVC040,2023-02-01,4,7,1,24,0,2760
AVC040,2023-02-02,5,3,1,24,0,2609
AVC040,2023-02-02,5,7,1,24,0,2615
AVC040,2023-02-03,6,3,1,24,0,3649
AVC040,2023-02-03,6,7,1,24,0,3734
AVC040,2023-02-04,7,3,1,24,0,2769
AVC040,2023-02-04,7,7,1,24,0,2742
AVC040,2023-02-05,1,3,1,24,0,2041
AVC040,2023-02-05,1,7,1,24,0,2040
AVC040,2023-02-06,2,3,1,24,0,3244
AVC040,2023-02-06,2,7,1,24,0,3244
AVC040,2023-02-07,3,3,1,24,0,3108
AVC040,2023-02-07,3,7,1,24,0,3124
AVC040,2023-02-08,4,3,1,24,0,2865
AVC040,2023-02-08,4,7,1,24,0,2894
AVC040,2023-02-09,5,3,1,24,0,3219
AVC040,2023-02-09,5,7,1,24,0,3163
AVC040,2023-02-10,6,3,1,24,0,3588
AVC040,2023-02-10,6,7,1,24,0,3536
AVC040,2023-02-11,7,3,1,24,0,2692
AVC040,2023-02-11,7,7,1,24,0,2663
AVC040,2023-02-12,1,3,1,24,0,1926
AVC040,2023-02-12,1,7,1,24,0,1924
AVC040,2023-02-13,2,3,1,24,0,3292
AVC040,2023-02-13,2,7,1,24,0,3374
AVC040,2023-02-14,3,3,1,24,0,3119
AVC040,2023-02-14,3,7,1,24,0,3168
AVC040,2023-02-15,4,3,1,24,0,3243
AVC040,2023-02-15,4,7,1,24,0,3243
AVC040,2023-02-16,5,3,1,24,0,3142
AVC040,2023-02-16,5,7,1,24,0,3138
AVC040,2023-02-17,6,3,1,24,0,3562
AVC040,2023-02-17,6,7,1,24,0,3435
AVC040,2023-02-18,7,3,1,24,0,2582
AVC040,2023-02-18,7,7,1,24,0,2578
AVC040,2023-02-19,1,3,1,24,0,2103
AVC040,2023-02-19,1,7,1,24,0,2150
AVC040,2023-02-20,2,3,1,24,0,3060
AVC040,2023-02-20,2,7,1,24,0,3086
AVC040,2023-02-21,3,3,1,24,0,3208
AVC040,2023-02-21,3,7,1,24,0,3228
AVC040,2023-02-22,4,3,1,24,0,3272
AVC040,2023-02-22,4,7,1,24,0,3215
AVC040,2023-02-23,5,3,1,24,0,3292
AVC040,2023-02-23,5,7,1,24,0,3280
AVC040,2023-02-24,6,3,1,24,0,3415
AVC040,2023-02-24,6,7,1,24,0,3413
AVC040,2023-02-25,7,3,1,24,0,2652
AVC040,2023-02-25,7,7,1,24,0,2643
AVC040,2023-02-26,1,3,1,24,0,2020
AVC040,2023-02-26,1,7,1,24,0,2038
AVC040,2023-02-27,2,3,1,24,0,3189
AVC040,2023-02-27,2,7,1,24,0,3174
AVC040,2023-02-28,3,3,1,24,0,3360
AVC040,2023-02-28,3,7,1,24,0,3298
