station_id,date,direction,lane,hour,volume_veh
AVC040,2023-01-01,3,1,0,36
AVC040,2023-01-01,3,1,1,36
AVC040,2023-01-01,3,1,2,20
AVC040,2023-01-01,3,1,3,8
AVC040,2023-01-01,3,1,4,14
AVC040,2023-01-01,3,1,5,23
AVC040,2023-01-01,3,1,6,31
AVC040,2023-01-01,3,1,7,34
AVC040,2023-01-01,3,1,8,48
AVC040,2023-01-01,3,1,9,104
AVC040,2023-01-01,3,1,10,130
AVC040,2023-01-01,3,1,11,121
AVC040,2023-01-01,3,1,12,166
AVC040,2023-01-01,3,1,13,149
AVC040,2023-01-01,3,1,14,145
AVC040,2023-01-01,3,1,15,168
AVC040,2023-01-01,3,1,16,153
AVC040,2023-01-01,3,1,17,175
AVC040,2023-01-01,3,1,18,127
AVC040,2023-01-01,3,1,19,72
AVC040,2023-01-01,3,1,20,60
AVC040,2023-01-01,3,1,21,55
AVC040,2023-01-01,3,1,22,34
AVC040,2023-01-01,3,1,23,20
AVC040,2023-01-02,3,1,0,21
AVC040,2023-01-02,3,1,1,9
AVC040,2023-01-02,3,1,2,2
AVC040,2023-01-02,3,1,3,10
AVC040,2023-01-02,3,1,4,18
AVC040,2023-01-02,3,1,5,32
AVC040,2023-01-02,3,1,6,74
AVC040,2023-01-02,3,1,7,64
AVC040,2023-01-02,3,1,8,85
AVC040,2023-01-02,3,1,9,140
AVC040,2023-01-02,3,1,10,146
AVC040,2023-01-02,3,1,11,147
AVC040,2023-01-02,3,1,12,131
AVC040,2023-01-02,3,1,13,156
AVC040,2023-01-02,3,1,14,191
AVC040,2023-01-02,3,1,15,160
AVC040,2023-01-02,3,1,16,151
AVC040,2023-01-02,3,1,17,176
AVC040,2023-01-02,3,1,18,119
AVC040,2023-01-02,3,1,19,90
AVC040,2023-01-02,3,1,20,101
AVC040,2023-01-02,3,1,21,83
AVC040,2023-01-02,3,1,22,36
AVC040,2023-01-02,3,1,23,25
AVC040,2023-01-03,3,1,0,18
AVC040,2023-01-03,3,1,1,10
AVC040,2023-01-03,3,1,2,8
AVC040,2023-01-03,3,1,3,10
AVC040,2023-01-03,3,1,4,24
AVC040,2023-01-03,3,1,5,58
AVC040,2023-01-03,3,1,6,180
AVC040,2023-01-03,3,1,7,198
AVC040,2023-01-03,3,1,8,200
AVC040,2023-01-03,3,1,9,192
AVC040,2023-01-03,3,1,10,170
AVC040,2023-01-03,3,1,11,142
AVC040,2023-01-03,3,1,12,216
AVC040,2023-01-03,3,1,13,210
AVC040,2023-01-03,3,1,14,215
AVC040,2023-01-03,3,1,15,241
AVC040,2023-01-03,3,1,16,286
AVC040,2023-01-03,3,1,17,287
AVC040,2023-01-03,3,1,18,189
AVC040,2023-01-03,3,1,19,95
AVC040,2023-01-03,3,1,20,84
AVC040,2023-01-03,3,1,21,86
AVC040,2023-01-03,3,1,22,48
AVC040,2023-01-03,3,1,23,36
AVC040,2023-01-04,3,1,0,19
AVC040,2023-01-04,3,1,1,11
AVC040,2023-01-04,3,1,2,6
AVC040,2023-01-04,3,1,3,10
AVC040,2023-01-04,3,1,4,23
AVC040,2023-01-04,3,1,5,84
AVC040,2023-01-04,3,1,6,159
AVC040,2023-01-04,3,1,7,221
AVC040,2023-01-04,3,1,8,201
AVC040,2023-01-04,3,1,9,168
AVC040,2023-01-04,3,1,10,172
AVC040,2023-01-04,3,1,11,177
AVC040,2023-01-04,3,1,12,162
AVC040,2023-01-04,3,1,13,203
AVC040,2023-01-04,3,1,14,192
AVC040,2023-01-04,3,1,15,243
AVC040,2023-01-04,3,1,16,261
AVC040,2023-01-04,3,1,17,272
AVC040,2023-01-04,3,1,18,205
AVC040,2023-01-04,3,1,19,90
AVC040,2023-01-04,3,1,20,68
AVC040,2023-01-04,3,1,21,53
AVC040,2023-01-04,3,1,22,26
AVC040,2023-01-04,3,1,23,35
AVC040,2023-01-05,3,1,0,19
AVC040,2023-01-05,3,1,1,10
AVC040,2023-01-05,3,1,2,8
AVC040,2023-01-05,3,1,3,9
AVC040,2023-01-05,3,1,4,26
AVC040,2023-01-05,3,1,5,77
AVC040,2023-01-05,3,1,6,183
AVC040,2023-01-05,3,1,7,228
AVC040,2023-01-05,3,1,8,178
AVC040,2023-01-05,3,1,9,194
AVC040,2023-01-05,3,1,10,185
AVC040,2023-01-05,3,1,11,175
AVC040,2023-01-05,3,1,12,192
AVC040,2023-01-05,3,1,13,207
AVC040,2023-01-05,3,1,14,181
AVC040,2023-01-05,3,1,15,218
AVC040,2023-01-05,3,1,16,280
AVC040,2023-01-05,3,1,17,295
AVC040,2023-01-05,3,1,18,183
AVC040,2023-01-05,3,1,19,106
AVC040,2023-01-05,3,1,20,90
AVC040,2023-01-05,3,1,21,90
AVC040,2023-01-05,3,1,22,47
AVC040,2023-01-05,3,1,23,22
AVC040,2023-01-06,3,1,0,19
AVC040,2023-01-06,3,1,1,13
AVC040,2023-01-06,3,1,2,13
AVC040,2023-01-06,3,1,3,9
AVC040,2023-01-06,3,1,4,15
AVC040,2023-01-06,3,1,5,70
AVC040,2023-01-06,3,1,6,154
AVC040,2023-01-06,3,1,7,255
AVC040,2023-01-06,3,1,8,184
AVC040,2023-01-06,3,1,9,218
AVC040,2023-01-06,3,1,10,206
AVC040,2023-01-06,3,1,11,192
AVC040,2023-01-06,3,1,12,217
AVC040,2023-01-06,3,1,13,174
AVC040,2023-01-06,3,1,14,223
AVC040,2023-01-06,3,1,15,269
AVC040,2023-01-06,3,1,16,305
AVC040,2023-01-06,3,1,17,352
AVC040,2023-01-06,3,1,18,234
AVC040,2023-01-06,3,1,19,148
AVC040,2023-01-06,3,1,20,96
AVC040,2023-01-06,3,1,21,110
AVC040,2023-01-06,3,1,22,82
AVC040,2023-01-06,3,1,23,35
AVC040,2023-01-07,3,1,0,24
AVC040,2023-01-07,3,1,1,11
AVC040,2023-01-07,3,1,2,12
AVC040,2023-01-07,3,1,3,9
AVC040,2023-01-07,3,1,4,19
AVC040,2023-01-07,3,1,5,23
AVC040,2023-01-07,3,1,6,53
AVC040,2023-01-07,3,1,7,85
AVC040,2023-01-07,3,1,8,106
AVC040,2023-01-07,3,1,9,169
AVC040,2023-01-07,3,1,10,193
AVC040,2023-01-07,3,1,11,187
AVC040,2023-01-07,3,1,12,203
AVC040,2023-01-07,3,1,13,182
AVC040,2023-01-07,3,1,14,205
AVC040,2023-01-07,3,1,15,208
AVC040,2023-01-07,3,1,16,219
AVC040,2023-01-07,3,1,17,199
AVC040,2023-01-07,3,1,18,154
AVC040,2023-01-07,3,1,19,139
AVC040,2023-01-07,3,1,20,91
AVC040,2023-01-07,3,1,21,80
AVC040,2023-01-07,3,1,22,140
