station_id,date,direction,lane,hour,volume_veh
AVC040,2019-03-01,3,1,0,17
AVC040,2019-03-01,3,1,1,21
AVC040,2019-03-01,3,1,2,12
AVC040,2019-03-01,3,1,3,21
AVC040,2019-03-01,3,1,4,32
AVC040,2019-03-01,3,1,5,78
AVC040,2019-03-01,3,1,6,214
AVC040,2019-03-01,3,1,7,271
AVC040,2019-03-01,3,1,8,212
AVC040,2019-03-01,3,1,9,183
AVC040,2019-03-01,3,1,10,197
AVC040,2019-03-01,3,1,11,250
AVC040,2019-03-01,3,1,12,217
AVC040,2019-03-01,3,1,13,231
AVC040,2019-03-01,3,1,14,219
AVC040,2019-03-01,3,1,15,301
AVC040,2019-03-01,3,1,16,286
AVC040,2019-03-01,3,1,17,300
AVC040,2019-03-01,3,1,18,228
AVC040,2019-03-01,3,1,19,174
AVC040,2019-03-01,3,1,20,115
AVC040,2019-03-01,3,1,21,107
AVC040,2019-03-01,3,1,22,69
AVC040,2019-03-01,3,1,23,63
AVC040,2019-03-02,3,1,0,33
AVC040,2019-03-02,3,1,1,27
AVC040,2019-03-02,3,1,2,15
AVC040,2019-03-02,3,1,3,14
AVC040,2019-03-02,3,1,4,19
AVC040,2019-03-02,3,1,5,46
AVC040,2019-03-02,3,1,6,94
AVC040,2019-03-02,3,1,7,76
AVC040,2019-03-02,3,1,8,118
AVC040,2019-03-02,3,1,9,164
AVC040,2019-03-02,3,1,10,154
AVC040,2019-03-02,3,1,11,171
AVC040,2019-03-02,3,1,12,181
AVC040,2019-03-02,3,1,13,159
AVC040,2019-03-02,3,1,14,144
AVC040,2019-03-02,3,1,15,172
AVC040,2019-03-02,3,1,16,190
AVC040,2019-03-02,3,1,17,157
AVC040,2019-03-02,3,1,18,135
AVC040,2019-03-02,3,1,19,140
AVC040,2019-03-02,3,1,20,107
AVC040,2019-03-02,3,1,21,74
AVC040,2019-03-02,3,1,22,59
AVC040,2019-03-02,3,1,23,37
AVC040,2019-03-03,3,1,0,31
AVC040,2019-03-03,3,1,1,21
AVC040,2019-03-03,3,1,2,18
AVC040,2019-03-03,3,1,3,9
AVC040,2019-03-03,3,1,4,16
AVC040,2019-03-03,3,1,5,21
AVC040,2019-03-03,3,1,6,30
AVC040,2019-03-03,3,1,7,26
AVC040,2019-03-03,3,1,8,37
AVC040,2019-03-03,3,1,9,58
AVC040,2019-03-03,3,1,10,45
AVC040,2019-03-03,3,1,11,56
AVC040,2019-03-03,3,1,12,94
AVC040,2019-03-03,3,1,13,89
AVC040,2019-03-03,3,1,14,76
AVC040,2019-03-03,3,1,15,95
AVC040,2019-03-03,3,1,16,93
AVC040,2019-03-03,3,1,17,108
AVC040,2019-03-03,3,1,18,90
AVC040,2019-03-03,3,1,19,74
AVC040,2019-03-03,3,1,20,69
AVC040,2019-03-03,3,1,21,44
AVC040,2019-03-03,3,1,22,36
AVC040,2019-03-03,3,1,23,23
AVC040,2019-03-04,3,1,0,10
AVC040,2019-03-04,3,1,1,18
